id,gender,citizenship,region,province,city_municipality,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,total_cash_inflow,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
24456,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,43600.0,35300,8300.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,
24459,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Imus,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,82000.0,45300,36700.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,0,
24461,Female,Filipino,Region VI – Western Visayas,Capiz,Pontevedra,Locally Employed,With Business,"No, please prepare postdated checks for your monthly amortization",No,0,17000.0,11000,6000.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24462,Male,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24000.0,18400,5600.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24463,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Cainta,Locally Employed with Business ,Employed,"No, please prepare postdated checks for your monthly amortization",No,4000,27500.0,14000,13500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24465,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Cainta,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,500,21000.0,4950,16050.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,
24466,Male,Filipino,NCR – National Capital Region,Metro Manila,Manila,Locally Employed with Business,With Business,"No, please prepare postdated checks for your monthly amortization",No,0,45000.0,72000,-27000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,
24467,Female,Filipino,NCR – National Capital Region,Metro Manila,Mandaluyong,Locally Employed with Business ,With Business,"No, please prepare postdated checks for your monthly amortization",No,30000,29100.0,19900,9200.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,
24468,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18600.0,18000,600.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,
24469,Female,Filipino,Region IV‑A – CALABARZON,Batangas,Lipa,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,32000.0,7500,24500.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,
24470,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Binangonan,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,52681.0,14000,38681.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24471,Male,Filipino,Region I – Ilocos Region,Pangasinan,Olangapo City,OFW/Seafarers,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,240000.0,120000,120000.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,
24472,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Gloria,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,247356,23083.0,30000,-6917.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24473,Female,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,29000.0,14300,14700.0,1-2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,
24475,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bago,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,22000,28000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,
24476,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,27000,-6000.0,More than 2 years,Free,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,
24477,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Dasmariñas,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,5150,14850.0,1-2 years,Others,1-5 years,Single,2-3,Yes,1-2 years,Others,0,
24478,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,35000.0,14000,21000.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,
24479,Male,Filipino,Region IV‑A – CALABARZON,Laguna,Santa Rosa,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,10000,105000.0,16500,88500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,
24480,Male,Filipino,NCR – National Capital Region,Metro Manila,Las Piñas,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,38000.0,8300,29700.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,
24481,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,30700.0,5300,25400.0,More than 2 years,Owned,More than 5 years,Single,2-3,No,More than 5 years,Others,0,
24482,Female,Filipino,Region VI – Western Visayas,Negros Occidental,La Carlota,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,67959.0,21000,46959.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,
24483,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,14400,35600.0,6-12 months,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,
24484,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Manila,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,23000.0,5430,17570.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,
24485,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,3000,18000.0,13500,4500.0,More than 2 years,Owned,More than 5 years,Single,more than 3,Yes,More than 5 years,Professional/Managerial/Officer,0,
24486,Male,Filipino,Region XI – Davao Region,Davao del Sur,Matanao,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,22000.0,6200,15800.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,
24487,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Manapla,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,11375.0,1500,9875.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,
24489,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,1838.0,6000,-4162.0,More than 2 years,Owned,More than 5 years,Single,2-3,No,More than 5 years,Others,0,
24490,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Manapla,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,11750.0,1500,10250.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,
24491,Female,Filipino,Region III – Central Luzon,Pampanga,Muntinlupa,Locally Employed with Business,Employed,"No, please prepare postdated checks for your monthly amortization",No,35000,75000.0,19800,55200.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Others,0,
24492,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,52000.0,15200,36800.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,
24493,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,175000.0,66000,109000.0,6-12 months,Others,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,
24494,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,5000.0,460,4540.0,6-12 months,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,
24496,Female,Filipino,NCR – National Capital Region,Metro Manila,Manila,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,51000.0,16000,35000.0,Less than 6 months,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,
24498,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,21000,4000.0,More than 2 years,Others,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,
24499,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,11200,8800.0,More than 2 years,Others,1-5 years,Single,2-3,No,2-5 years,Professional/Managerial/Officer,0,
24500,Male,Filipino,Region VI – Western Visayas,Iloilo,Estancia,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,135000.0,16000,119000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,
24501,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Sagay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,39000.0,6600,32400.0,More than 2 years,Owned,More than 5 years,Single,more than 3,Yes,More than 5 years,Professional/Managerial/Officer,0,
24502,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Silang,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,22000,28000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,
24503,Male,Filipino,NCR – National Capital Region,Metro Manila,Las Piñas,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,8000,32000.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,
24504,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Bacoor,Locally Employed with Business,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,256500,-256500.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Others,0,
24505,Male,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20.0,1659,-1639.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,
24506,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,Employed,"No, please prepare postdated checks for your monthly amortization",No,0,42000.0,21500,20500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,
24507,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,150000,52000.0,20000,32000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,
24508,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,248000.0,42100,205900.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,
24509,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,13300.0,3500,9800.0,More than 2 years,Owned,Less than a year,Single,0-1,Yes,Less than 1 year,Others,0,
24510,Female,Filipino,Region IV‑A – CALABARZON,Rizal,Marikina,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,40000,45000.0,4700,40300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,
24511,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Silang,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,184250.0,16800,167450.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,0,
24513,Male,Filipino,Region IV‑A – CALABARZON,Laguna,Cavinti,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,126000.0,23700,102300.0,More than 2 years,Others,1-5 years,Single,0-1,Yes,1-2 years,Others,0,
24514,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Enrique B. Magalona,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18000.0,9200,8800.0,More than 2 years,Owned,1-5 years,Single,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,
