id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
23896,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,36000.0,0,0,0.0,0,0,0,36000.0,0,500,2500,0,0,2700,0,0,0,0,2000,0,0,7700,28300.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,10000,Yes
23897,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,120000.0,20000,0,0.0,0,0,0,140000.0,0,1000,0,0,0,5000,0,0,0,0,10000,0,0,16000,124000.0,More than 2 years,Free,Less than a year,Married,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,Yes
23898,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,225000.0,41000,20000,200000.0,0,0,0,486000.0,1000,1000,0,0,0,6000,0,0,0,0,15000,0,3000,26000,460000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
23899,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,610.0,22000,100,0.0,0,0,0,22710.0,0,5,1,0,0,2,0,0,0,0,0,0,0,8,22702.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,3,No
23900,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,35000.0,0,0,0.0,0,0,0,35000.0,0,0,7500,0,0,8000,0,0,0,0,5000,0,1500,22000,13000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,No
23901,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,0,0,0.0,0,0,0,50000.0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,20000,30000.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,0,No
23902,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,14950.0,4000,3000,0.0,0,0,0,21950.0,500,500,0,0,0,1500,0,0,0,0,2000,0,0,4500,17450.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
23905,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,135000.0,0,0,0.0,0,0,0,135000.0,20000,5000,8200,0,0,4000,0,0,0,0,10000,0,20000,67200,67800.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,4500,Yes
23906,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,22000.0,22000,5000,0.0,0,0,0,49000.0,0,1000,0,0,0,2000,0,0,0,0,5000,0,2000,10000,39000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23907,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,38500.0,10000,0,0.0,0,0,0,48500.0,2000,0,5000,0,0,4000,0,0,0,0,10000,0,0,21000,27500.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Professional/Non-Officer/Skilled,6000,Yes
23909,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22000.0,25000,2000,0.0,0,0,0,49000.0,1000,1000,5000,0,0,2000,0,0,0,0,2000,0,1000,12000,37000.0,More than 2 years,Rented,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
23910,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,12000.0,3000,6000,2000.0,0,0,0,23000.0,1000,1000,2000,0,0,200,0,0,0,0,4000,0,2000,10200,12800.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,1000,Yes
23911,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,26000.0,2000,0,5000.0,0,0,0,33000.0,2000,1000,0,0,0,2000,0,0,0,0,2000,0,2000,9000,24000.0,1-2 years,Others,More than 5 years,Separated,0-1,Yes,More than 5 years,Others,0,No
23912,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,3000.0,1500,600,600.0,0,0,0,5700.0,0,1000,0,0,0,1500,0,0,0,0,6000,0,1000,9500,-3800.0,More than 2 years,Free,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
23913,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,16000.0,12000,0,0.0,0,0,0,28000.0,2000,1000,0,0,0,1500,0,0,0,0,9000,0,3000,16500,11500.0,More than 2 years,Others,1-5 years,Married,0-1,Yes,1-2 years,Others,0,No
23914,Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,50000.0,12000,10000,5000.0,0,0,0,77000.0,0,1500,1800,0,0,1300,0,0,0,0,6000,0,2500,13100,63900.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23915,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,17553.0,16600,2000,0.0,0,0,0,36153.0,500,500,0,0,0,0,0,0,0,0,1000,0,0,2000,34153.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,Yes
23916,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,530000.0,15000,10000,230000.0,0,0,0,785000.0,2000,1000,0,0,0,3000,0,0,0,0,10000,0,15000,31000,754000.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
23917,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,21500.0,0,0,0.0,0,0,0,21500.0,0,0,2500,0,0,1900,0,0,0,0,12000,0,0,16400,5100.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23918,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,70000.0,0,0,0.0,0,0,0,70000.0,3000,2000,3500,0,0,2300,0,0,0,0,15000,0,0,25800,44200.0,More than 2 years,Rented,1-5 years,Married,0-1,No,2-5 years,Others,0,No
23919,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,15000.0,2500,3000,3000.0,0,0,0,23500.0,1000,1500,0,0,0,400,0,0,0,0,2000,0,5000,9900,13600.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23920,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,0,0,0.0,0,0,0,21000.0,2500,1500,0,0,0,3500,0,0,0,0,6000,0,10000,23500,-2500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23921,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,35000.0,5000,0,10000.0,0,0,0,50000.0,2000,1000,0,0,0,2500,0,0,0,0,12000,0,8000,25500,24500.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,7000,Yes
23922,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,24000.0,22000,22000,9000.0,0,0,0,77000.0,1,2,1,0,0,5000,0,0,0,0,22000,0,1,27005,49995.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,1,No
23923,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,35000.0,3200,0,0.0,0,0,0,38200.0,1000,500,299,0,0,10000,0,0,0,0,2000,0,0,13799,24401.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
23924,Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,90000.0,0,30000,0.0,0,0,0,120000.0,3000,5000,0,0,0,4000,0,0,0,0,25000,0,5000,42000,78000.0,More than 2 years,Owned,1-5 years,Separated,more than 3,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
23926,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,5000,0,40000.0,0,0,0,66000.0,0,500,0,0,0,0,0,0,0,0,1000,0,0,1500,64500.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23927,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,47800.0,0,0,0.0,0,0,0,47800.0,3000,0,3500,0,0,400,0,0,0,0,2500,0,2000,11400,36400.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,1300,Yes
23928,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30035.0,0,0,0.0,0,0,0,30035.0,0,0,0,0,0,1900,0,0,0,0,10000,0,5000,16900,13135.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
23929,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,27000.0,15000,6000,0.0,0,0,0,48000.0,0,0,0,0,0,2000,0,0,0,0,3000,0,2000,7000,41000.0,1-2 years,Others,1-5 years,Widowed,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
23930,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,90000.0,0,10000,0.0,0,0,0,100000.0,500,2000,0,0,0,4000,0,0,0,0,7000,0,10000,23500,76500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0,No
23931,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,8000,0,0,2000,0,0,0,0,2000,0,0,12000,8000.0,1-2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,15000,No
23932,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,0,0,0.0,0,0,0,30000.0,0,2000,8000,0,0,3000,0,0,0,0,5000,0,1500,19500,10500.0,More than 2 years,Rented,1-5 years,Single,0-1,Yes,1-2 years,Professional/Non-Officer/Skilled,0,Yes
23933,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,150000.0,150000,1000,160000.0,0,0,0,461000.0,3000,5000,1000,0,0,2500,0,0,0,0,5000,0,50000,66500,394500.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,1000,Yes
23935,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,26500.0,2500,15000,1000.0,0,0,0,45000.0,2500,1000,0,0,0,250,0,0,0,0,1000,0,1000,5750,39250.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23936,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,39021.0,0,0,0.0,0,0,0,39021.0,1000,1000,2000,0,0,400,0,0,0,0,2000,0,0,6400,32621.0,1-2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
23937,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,42000.0,0,0,0.0,0,0,0,42000.0,1000,1000,0,0,0,1500,0,0,0,0,4000,0,1000,8500,33500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
23938,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,3000,7000,4000.0,0,0,0,34000.0,500,500,500,0,0,500,0,0,0,0,6000,0,2000,10000,24000.0,More than 2 years,Others,1-5 years,Married,2-3,Yes,2-5 years,Others,0,No
23939,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,100000,45000,40000.0,0,0,0,245000.0,10000,5000,0,0,0,7500,0,0,0,0,20000,0,0,42500,202500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,15000,Yes
23940,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,5000,0,2000.0,0,0,0,27000.0,1000,1000,0,0,0,500,0,0,0,0,2000,0,0,4500,22500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,2000,No
23941,Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,55000.0,0,0,0.0,0,0,0,55000.0,0,0,0,0,0,450,0,0,0,0,5000,0,0,5450,49550.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23943,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,38000.0,0,0,0.0,0,0,0,38000.0,0,0,7500,0,0,10000,0,0,0,0,5000,0,2000,24500,13500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,No
23944,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,150000.0,0,0,0.0,0,0,0,150000.0,1000,2000,0,0,0,8000,0,0,0,0,10000,0,6000,27000,123000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,20000,No
23945,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,610.0,27000,2,2.0,0,0,0,27614.0,2,1,3300,0,0,0,0,0,0,0,6000,0,500,9803,17811.0,1-2 years,Rented,1-5 years,Single,0-1,Yes,1-2 years,Others,0,No
23946,Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,40000.0,0,0,0.0,0,0,0,40000.0,0,1000,0,0,0,500,0,0,0,0,10000,0,2000,13500,26500.0,More than 2 years,Owned,Less than a year,Single,2-3,No,Less than 1 year,Others,0,No
23947,Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,0,20000,30000.0,0,0,0,110000.0,3000,5000,0,0,0,2000,0,0,0,0,10000,0,5000,25000,85000.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,1-2 years,Others,0,Yes
23948,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,5000,3000,3000.0,0,0,0,26000.0,500,1000,0,0,0,1500,0,0,0,0,3000,0,1500,7500,18500.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,1000,Yes
23949,Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,60700.0,0,2000,25000.0,0,0,0,87700.0,1000,2000,0,0,0,2000,0,0,0,0,3000,0,0,8000,79700.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23950,,Filipino,,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,1700.0,1000,1000,1000.0,0,0,0,4700.0,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,1700.0,,,,Single,,,,,0,No
23952,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,16000.0,0,0,5000.0,0,0,0,21000.0,2000,1000,0,0,0,1500,0,0,0,0,7000,0,3000,14500,6500.0,More than 2 years,Others,1-5 years,Married,0-1,Yes,1-2 years,Others,0,No
23953,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,26857.0,0,3000,3800.0,0,0,0,33657.0,0,1000,0,0,0,4500,0,0,0,0,3000,0,2000,10500,23157.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23954,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,21000.0,0,0,4000.0,0,0,0,25000.0,0,0,0,0,0,3000,0,0,0,0,5000,0,0,8000,17000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23955,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,610.0,20000,2,1.0,0,0,0,20613.0,1000,300,3000,0,0,250,0,0,0,0,2000,0,0,6550,14063.0,1-2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,500,No
23956,Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,103000.0,0,0,0.0,0,0,0,103000.0,0,10,0,0,0,3000,0,0,0,0,10000,0,0,13010,89990.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23957,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,41040.0,9100000000,0,0.0,0,0,0,9100041040.0,2500,2000,0,0,0,2500,0,0,0,0,5000,0,0,12000,9100029040.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
23958,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,26500.0,2500,16000,0.0,0,0,0,45000.0,500,500,0,0,0,500,0,0,0,0,1000,0,1000,3500,41500.0,More than 2 years,Others,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,1000,No
23959,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,610.0,20000,100,1000.0,0,0,0,21710.0,500,300,3300,0,0,250,0,0,0,0,2000,0,500,6850,14860.0,1-2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,100,No
23960,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,0,0.0,0,0,0,25000.0,2000,1500,0,0,0,2000,0,0,0,0,5000,0,0,10500,14500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
23961,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,75000.0,0,0,10000.0,0,0,0,85000.0,0,1000,0,0,0,5000,0,0,0,0,5000,0,0,11000,74000.0,More than 2 years,Free,More than 5 years,Married,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
23962,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,0,0,0.0,0,0,0,0.0,2000,4000,3500,0,0,1500,0,0,0,0,3000,0,2000,16000,-16000.0,More than 2 years,Rented,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
23963,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,44373.0,10000,0,10000.0,0,0,0,64373.0,1000,0,0,0,0,0,0,0,0,0,2000,0,1000,4000,60373.0,More than 2 years,Free,1-5 years,Married,2-3,Yes,2-5 years,Others,0,No
23964,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,610.0,25000,100,600.0,0,0,0,26310.0,500,500,0,0,0,500,0,0,0,0,2000,0,500,4000,22310.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,500,No
23965,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,10800,0,20000.0,0,0,0,55800.0,1000,500,0,0,0,5000,0,0,0,0,4000,0,1600,12100,43700.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,Yes
23966,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,12000.0,0,0,0.0,0,0,0,12000.0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,11500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
23967,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,0,20000,0.0,0,0,0,60000.0,0,3000,7000,0,0,6000,0,0,0,0,20000,0,0,36000,24000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Others,20000,No
23968,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,0,5000,0.0,0,0,0,45000.0,0,0,7000,0,0,6000,0,0,0,0,15000,0,0,28000,17000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,10000,No
