gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank,credit_score
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,19000.0,0.0,5000.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,300.0,1000.0,0.0,0.0,200.0,0.0,1000.0,0.0,1500.0,4000.0,20000.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,59
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15100.0,0.0,0.0,0.0,0.0,0.0,0.0,15100.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,500.0,0.0,5000.0,500.0,0.0,9000.0,6100.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,59
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,33000.0,0.0,4000.0,0.0,4000.0,0.0,0.0,41000.0,0.0,0.0,0.0,0.0,700.0,1500.0,3000.0,4000.0,0.0,0.0,2000.0,500.0,0.0,11700.0,29300.0,More than 2 years,Others,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No,56
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,40000.0,0.0,0.0,0.0,0.0,2000.0,20000.0,0.0,0.0,1000.0,1000.0,2000.0,4000.0,0.0,30000.0,10000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,No,62
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,80250.0,0.0,0.0,0.0,0.0,0.0,0.0,80250.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,1500.0,3000.0,10000.0,5000.0,0.0,39500.0,40750.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,61
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,30471.0,1200.0,0.0,2000.0,0.0,0.0,35671.0,-5671.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0.0,No,57
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,4500.0,0.0,2000.0,1500.0,0.0,600.0,0.0,500.0,2000.0,1000.0,1000.0,13100.0,16900.0,More than 2 years,Rented,1-5 years,Single,2-3,Yes,1-2 years,Professional/Managerial/Officer,0.0,No,55
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,0.0,0.0,5000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,500.0,10000.0,0.0,0.0,2000.0,0.0,5000.0,0.0,0.0,17500.0,12500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0.0,No,59
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,88500.0,0.0,0.0,0.0,0.0,45000.0,0.0,133500.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,1200.0,2500.0,10000.0,3000.0,20000.0,44700.0,88800.0,More than 2 years,Free,Less than a year,Single,0-1,Yes,Less than 1 year,Professional/Managerial/Officer,0.0,Yes,62
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,44292.0,0.0,0.0,0.0,0.0,0.0,0.0,44292.0,0.0,0.0,0.0,0.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,1000.0,0.0,9000.0,35292.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,59
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,37000.0,0.0,0.0,0.0,5000.0,0.0,0.0,42000.0,0.0,0.0,4000.0,0.0,2000.0,4000.0,0.0,0.0,1000.0,0.0,7000.0,1500.0,0.0,19500.0,22500.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,53
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,75000.0,0.0,0.0,0.0,20000.0,0.0,30000.0,125000.0,0.0,0.0,0.0,0.0,1500.0,2500.0,0.0,3500.0,2000.0,0.0,3000.0,0.0,0.0,12500.0,112500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,60
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,2000.0,5000.0,3000.0,10000.0,0.0,1000.0,0.0,10000.0,2000.0,0.0,33000.0,137000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,Yes,64
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,9500.0,0.0,0.0,2500.0,0.0,0.0,300.0,0.0,9000.0,0.0,4000.0,25300.0,44700.0,1-2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No,62
Female,Filipino,OFW/Seafarers,Employed,"No, please prepare postdated checks for your monthly amortization",No,130000.0,80000.0,0.0,0.0,0.0,40000.0,10000.0,0.0,130000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,1000.0,0.0,20000.0,2000.0,0.0,33000.0,97000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No,56
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,20000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,650.0,0.0,500.0,500.0,0.0,0.0,350.0,500.0,1500.0,1000.0,0.0,5000.0,45000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,61
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,3000.0,25000.0,0.0,0.0,0.0,3000.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,1000.0,500.0,0.0,0.0,0.0,500.0,2000.0,0.0,1000.0,5000.0,23000.0,More than 2 years,Others,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,54
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,0.0,0.0,5000.0,0.0,0.0,30000.0,0.0,0.0,2500.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4600.0,25400.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,60
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,28000.0,230000.0,25000.0,3500.0,168000.0,15000.0,15000.0,168000.0,624500.0,0.0,0.0,12000.0,5000.0,3000.0,10000.0,3000.0,22000.0,1500.0,5000.0,52000.0,4500.0,45000.0,163000.0,461500.0,More than 2 years,Rented,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0.0,Yes,61
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,32555.0,0.0,1500.0,0.0,0.0,0.0,0.0,34055.0,0.0,0.0,0.0,0.0,3000.0,1800.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,9300.0,24755.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0.0,No,59
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,20000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,3000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,5000.0,20000.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,54
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,1000.0,0.0,3000.0,0.0,0.0,5844.0,22156.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Others,0.0,No,54
Female,Filipino,Regular Employee,With Business,"No, please prepare postdated checks for your monthly amortization",No,5000.0,15000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,2000.0,0.0,0.0,4000.0,21000.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No,62
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,57000.0,0.0,0.0,0.0,0.0,0.0,6000.0,63000.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,900.0,3000.0,7000.0,2000.0,0.0,18900.0,44100.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,59
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,500.0,2000.0,0.0,0.0,900.0,0.0,1000.0,0.0,0.0,4400.0,25600.0,More than 2 years,Owned,More than 5 years,Single,2-3,No,More than 5 years,Others,0.0,No,55
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,66000.0,0.0,0.0,0.0,6000.0,0.0,0.0,72000.0,0.0,0.0,0.0,500.0,0.0,6000.0,2000.0,0.0,800.0,0.0,5000.0,0.0,0.0,14300.0,57700.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,Yes,64
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,28000.0,0.0,0.0,0.0,13000.0,0.0,0.0,41000.0,0.0,0.0,7000.0,0.0,1500.0,3000.0,0.0,0.0,1300.0,10000.0,20000.0,3000.0,0.0,45800.0,-4800.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No,52
Male,Filipino,OFW/Seafarers,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,3000.0,0.0,500.0,4000.0,500.0,0.0,700.0,1000.0,2500.0,0.0,0.0,12200.0,37800.0,More than 2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,56
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,400000.0,0.0,0.0,0.0,3000.0,1000.0,3000.0,1000.0,0.0,1000.0,1000.0,20000.0,1000.0,10000.0,41000.0,359000.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,63
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,16800.0,0.0,0.0,0.0,1000.0,3000.0,2000.0,22800.0,0.0,0.0,2000.0,0.0,1000.0,500.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,9500.0,13300.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,60
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,55292.0,60000.0,0.0,0.0,0.0,30000.0,0.0,145292.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5000.0,1000.0,1000.0,12000.0,500.0,5000.0,27500.0,117792.0,More than 2 years,Free,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,0.0,No,60
Female,Filipino,Regular Employee,With Business,"No, please prepare postdated checks for your monthly amortization",No,10000.0,39200.0,10000.0,0.0,5000.0,0.0,0.0,0.0,54200.0,0.0,0.0,0.0,0.0,6000.0,3500.0,0.0,0.0,950.0,3000.0,10000.0,1000.0,0.0,24450.0,29750.0,1-2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,59
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,0.0,0.0,0.0,0.0,400.0,4000.0,0.0,0.0,500.0,0.0,3000.0,0.0,0.0,7900.0,26100.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,No,60
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,16600.0,0.0,0.0,0.0,0.0,0.0,0.0,16600.0,0.0,0.0,0.0,0.0,300.0,500.0,0.0,0.0,300.0,0.0,1500.0,0.0,1500.0,4100.0,12500.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,61
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,26000.0,0.0,0.0,0.0,7000.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,500.0,0.0,4500.0,0.0,0.0,8500.0,24500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,59
Female,Filipino,OFW/Seafarers,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,40000.0,0.0,0.0,3000.0,30000.0,0.0,0.0,73000.0,0.0,0.0,0.0,3500.0,1500.0,1700.0,0.0,0.0,500.0,0.0,5000.0,0.0,1800.0,14000.0,59000.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,61
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,15680.0,0.0,0.0,0.0,4500.0,0.0,2500.0,22680.0,0.0,0.0,0.0,0.0,560.0,500.0,0.0,0.0,0.0,0.0,2000.0,300.0,1000.0,4360.0,18320.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,0.0,No,61
Female,Filipino,Regular Employee,With Business,"No, please prepare postdated checks for your monthly amortization",No,300000.0,110600.0,0.0,0.0,0.0,0.0,0.0,0.0,110600.0,0.0,0.0,0.0,0.0,5000.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,102100.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,53
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,140000.0,0.0,0.0,0.0,33000.0,0.0,0.0,173000.0,0.0,0.0,10000.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,23000.0,150000.0,More than 2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,Yes,59
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,100.0,1000.0,0.0,0.0,0.0,0.0,7000.0,0.0,3000.0,11100.0,4900.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No,63
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,1600.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,25400.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Others,0.0,No,47
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,1500.0,14000.0,0.0,0.0,0.0,3000.0,1500.0,0.0,18500.0,0.0,0.0,0.0,0.0,3000.0,4500.0,0.0,0.0,1160.0,0.0,10000.0,0.0,5000.0,23660.0,-5160.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0.0,No,61
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,13440.0,0.0,0.0,2600.0,1000.0,1500.0,0.0,18540.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,780.0,1000.0,3000.0,0.0,1000.0,6280.0,12260.0,More than 2 years,Owned,1-5 years,Single,more than 3,Yes,2-5 years,Others,0.0,No,57
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,26500.0,2000.0,3000.0,0.0,3000.0,5000.0,0.0,39500.0,0.0,0.0,3000.0,0.0,3000.0,6000.0,2000.0,1500.0,800.0,0.0,7000.0,2000.0,0.0,25300.0,14200.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No,57
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,42572.0,0.0,0.0,0.0,17000.0,0.0,0.0,59572.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2000.0,500.0,0.0,0.0,5000.0,0.0,8500.0,51072.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,60
Male,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,100000.0,20000.0,0.0,0.0,0.0,50000.0,30000.0,40000.0,140000.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,2000.0,2000.0,5000.0,4000.0,0.0,19000.0,121000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,No,62
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,0.0,0.0,0.0,0.0,4000.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,7500.0,10000.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,57
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,40000.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,6000.0,34000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,60
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,1500.0,60000.0,0.0,0.0,0.0,1500.0,5000.0,0.0,66500.0,0.0,0.0,0.0,0.0,5000.0,10000.0,0.0,10000.0,500.0,15000.0,3000.0,2000.0,0.0,45500.0,21000.0,1-2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,55
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,2000.0,3800.0,1500.0,0.0,1000.0,1000.0,10000.0,1000.0,0.0,20300.0,69700.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,No,62
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,46000.0,0.0,0.0,0.0,0.0,15000.0,0.0,61000.0,0.0,0.0,0.0,0.0,500.0,6500.0,0.0,0.0,600.0,0.0,2500.0,1500.0,0.0,11600.0,49400.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,Yes,61
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0,2500.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,8500.0,511500.0,More than 2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Others,0.0,Yes,55
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,45000.0,0.0,0.0,0.0,100000.0,0.0,0.0,145000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,5000.0,500.0,1000.0,9500.0,135500.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No,61
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,1200.0,0.0,1500.0,1000.0,0.0,6700.0,18300.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0.0,No,60
Female,Filipino,Regular Employee,With Business,"No, please prepare postdated checks for your monthly amortization",No,0.0,16500.0,0.0,0.0,0.0,0.0,2000.0,0.0,18500.0,0.0,0.0,0.0,0.0,2600.0,2500.0,500.0,1500.0,0.0,500.0,1500.0,500.0,0.0,9600.0,8900.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,60
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,23000.0,0.0,3000.0,0.0,2000.0,1500.0,0.0,29500.0,0.0,0.0,4000.0,0.0,2000.0,3000.0,8000.0,0.0,500.0,1000.0,5000.0,0.0,0.0,23500.0,6000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,58
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,40404.0,0.0,0.0,0.0,50000.0,0.0,0.0,90404.0,0.0,0.0,0.0,7000.0,3500.0,1599.0,0.0,6900.0,900.0,0.0,2500.0,0.0,0.0,22399.0,68005.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,56
Female,Filipino,Regular Employee,Employed,"No, please prepare postdated checks for your monthly amortization",No,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,5000.0,3000.0,2000.0,0.0,3000.0,0.0,1500.0,7000.0,3000.0,4000.0,28500.0,61500.0,More than 2 years,Others,1-5 years,Single,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No,52
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,34998.0,0.0,0.0,0.0,0.0,0.0,0.0,34998.0,0.0,0.0,5000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,3500.0,3000.0,0.0,12500.0,22498.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,Yes,53
Female,Filipino,Regular Employee,With Business,"No, please prepare postdated checks for your monthly amortization",No,0.0,7035.0,0.0,0.0,0.0,1000.0,0.0,0.0,8035.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,2000.0,6035.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0.0,No,57
